0.35058 2272.57 12800
0.35104 2273.03 12800
0.35151 2273.53 12800
0.35197 2274.03 12800
0.35243 2274.5 12800
0.35289 2275 12800
0.35335 2275.5 12800
0.35382 2275.97 12800
0.35428 2276.47 12800
0.35474 2276.97 12800
0.35520 2277.43 12800
0.35567 2277.93 12800
0.35613 2278.43 12800
0.35659 2278.9 12800
0.35705 2279.4 12800
0.35751 2279.87 12800
0.35798 2280.37 12800
0.35844 2280.87 12800
0.35890 2281.33 12800
0.35936 2281.83 12800
0.35983 2282.3 12800
0.36029 2282.8 12800
0.36075 2283.3 12800
0.36121 2283.77 12800
0.36167 2284.27 12800
0.36214 2284.73 12800
0.36260 2285.23 12800
0.36306 2285.73 12800
0.36352 2286.2 12800
0.36399 2286.7 12800
0.36445 2287.17 12800
0.36491 2287.67 12800
0.36537 2288.17 12800
0.36583 2288.63 12800
0.36630 2289.13 12800
0.36676 2289.6 12800
0.36722 2290.1 12800
0.36768 2290.57 12800
0.36815 2291.07 12800
0.36861 2291.53 12800
0.36907 2292.03 12800
0.36953 2292.53 12800
0.36999 2293 12800
0.37046 2293.5 12800
0.37092 2293.97 12800
0.37297 2294.47 12800
0.37343 2294.93 12800
0.37389 2295.43 12800
0.37436 2295.9 12800
0.37482 2296.4 12800
0.37528 2296.87 12800
0.37574 2297.37 12800
0.37621 2297.83 12800
0.37667 2298.33 12800
0.37713 2298.8 12800
0.37759 2299.3 12800
0.37805 2299.77 12800
0.37852 2300.27 12800
0.37898 2300.73 12800
0.37944 2301.23 12800
0.37990 2301.7 12800
0.38037 2302.2 12800
0.38083 2302.67 12800
0.38129 2303.17 12800
0.38175 2303.63 12800
0.38221 2304.13 12800
0.38268 2304.6 12800
0.38314 2305.1 12800
0.38360 2305.57 12800
0.38406 2306.03 12800
0.38453 2306.53 12800
0.38499 2307 12800
0.38545 2307.5 12800
0.38591 2307.97 12800
0.38637 2308.47 12800
0.38684 2308.93 12800
0.38730 2309.43 12800
0.38776 2309.9 12800
0.38822 2310.37 12800
0.38869 2310.87 12800
0.38915 2311.33 12800
0.38961 2311.83 12800
0.39007 2312.3 12800
0.39053 2312.8 12800
0.39100 2313.27 12800
0.39146 2313.73 12800
0.39192 2314.23 12800
0.39238 2314.7 12800
0.39285 2315.2 12800
0.39331 2315.67 12800
0.39377 2316.13 12800
0.39423 2316.63 12800
0.39469 2317.1 12800
